data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
2025-04-18,sexta-feira,19:45:00,ES,101,68,SAO MATEUS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Múltipla,Retorno Regulamentado;Interseção de Vias,Sim,1,0,0,0,0,1,0,1,"-18,72490549","-39,85975698",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-19,sábado,06:00:00,ES,101,439,MIMOSO DO SUL,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,3,0,0,3,2,"-21,08045577","-41,23653889",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
2025-04-19,sábado,08:50:00,ES,101,"137,1",LINHARES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias,Não,6,0,3,0,3,0,3,2,"-19,29402534","-40,08581573",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-19,sábado,15:35:00,ES,262,"57,1",MARECHAL FLORIANO,Ausência de reação do condutor,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,3,0,0,0,3,0,0,3,"-20,41728006","-40,76425552",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-19,sábado,16:15:00,ES,101,"352,6",ANCHIETA,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,3,1,0,1,0,1,1,3,"-20,672678","-40,664446",SPRF-ES,DEL03-ES,UOP01-DEL03-ES
2025-04-17,quinta-feira,04:45:00,ES,101,283,CARIACICA,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-20,25235585","-40,37246794",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-19,sábado,20:20:00,ES,101,91,SAO MATEUS,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,"-18,6489133","-39,8735389",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-20,domingo,07:00:00,ES,101,"209,1",IBIRACU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-19,790156","-40,371425",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-16,quarta-feira,20:30:00,ES,259,53,COLATINA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Reta;Aclive,Não,1,0,0,1,0,0,1,1,"-19,4998405","-40,6293236",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-20,domingo,13:00:00,ES,101,"266,1",SERRA,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,"-20,19214333","-40,26803",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-16,quarta-feira,22:40:00,ES,101,266,SERRA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Interseção de Vias;Curva,Sim,2,0,0,0,2,0,0,2,"-20,18744168","-40,26826713",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-20,domingo,14:00:00,ES,101,270,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-20,227855","-40,271222",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-20,domingo,15:50:00,ES,101,"146,5",LINHARES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-19,3754976","-40,06621834",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-20,domingo,16:00:00,ES,101,"127,6",SOORETAMA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-19,20921366","-40,09409985",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-20,domingo,14:10:00,ES,101,"372,5",ICONHA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,4,0,1,0,3,0,1,2,"-20,77557896","-40,77835827",SPRF-ES,DEL03-ES,UOP01-DEL03-ES
2025-04-20,domingo,14:55:00,ES,101,"213,6",IBIRACU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Nublado,Múltipla,Retorno Regulamentado;Curva,Sim,2,0,0,0,1,1,0,2,"-19,82874","-40,36889",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-20,domingo,19:40:00,ES,101,48,CONCEICAO DA BARRA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta;Declive,Não,3,0,1,0,2,0,1,2,"-18,56955634","-39,89731528",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-20,domingo,23:50:00,ES,101,"210,4",IBIRACU,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva;Declive,Não,4,1,1,2,0,0,3,1,"-19,801326","-40,368169",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-21,segunda-feira,17:30:00,ES,262,146,IBATIBA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta;Declive,Não,2,0,0,1,1,0,1,2,"-20,2251789364","-41,4166556025",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
2025-04-21,segunda-feira,19:20:00,ES,101,"390,3",RIO NOVO DO SUL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,2,0,1,2,"-20,8626313","-40,8814921",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
2025-04-22,terça-feira,11:40:00,ES,101,"144,8",LINHARES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,4,0,1,0,3,0,1,2,"-19,37599832","-40,01356697",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-22,terça-feira,13:45:00,ES,262,159,IBATIBA,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,2,0,1,3,"-20,22292986","-41,45413918",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
2025-04-22,terça-feira,15:40:00,ES,101,"296,1",CARIACICA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-20,34254661","-40,40159321",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-22,terça-feira,17:09:00,ES,101,265,SERRA,Acumulo de areia ou detritos sobre o pavimento,Queda de ocupante de veículo,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,"-20,1824","-40,2655",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-22,terça-feira,17:18:00,ES,101,269,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-20,21701001","-40,2699101",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-23,quarta-feira,05:53:00,ES,101,32,SAO MATEUS,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Interseção de Vias,Não,1,0,1,0,0,0,1,1,"-18,6489336","-39,8735425",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-23,quarta-feira,09:20:00,ES,101,"269,9",SERRA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,"-20,0488452","-40,38640393",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-23,quarta-feira,18:45:00,ES,101,"311,9",VILA VELHA,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,1,0,0,2,"-20,443068","-40,46019",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-23,quarta-feira,19:00:00,ES,101,"263,1",SERRA,Demais falhas mecânicas ou elétricas,Eventos atípicos,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-20,12509291","-40,34179688",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-16,quarta-feira,15:25:00,ES,101,"147,5",LINHARES,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-19,38642139","-40,06740924",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-24,quinta-feira,15:30:00,ES,101,265,SERRA,Pista esburacada,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,1,0,0,2,1,"-20,18240833","-40,26541",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-25,sexta-feira,05:30:00,ES,101,71,SAO MATEUS,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta;Aclive,Não,1,0,0,1,0,0,1,1,"-18,75469863","-39,86251831",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-25,sexta-feira,06:10:00,ES,101,"267,8",SERRA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta;Interseção de Vias,Sim,3,0,0,1,2,0,1,2,"-20,20453","-40,26744",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-25,sexta-feira,12:00:00,ES,101,"268,8",SERRA,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-20,2147571","-40,27002007",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-25,sexta-feira,13:16:00,ES,262,"36,5",DOMINGOS MARTINS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,0,1,1,0,1,2,"-20,381033","-40,6057",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-25,sexta-feira,18:10:00,ES,101,"298,5",VIANA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-20,356822","-40,41918",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-25,sexta-feira,19:30:00,ES,101,121,SOORETAMA,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Não,3,0,0,2,1,0,2,2,"-19,05603549","-40,03174371",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-25,sexta-feira,20:15:00,ES,101,292,CARIACICA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta;Declive,Sim,2,0,2,0,0,0,2,1,"-20,307885","-40,394741",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-25,sexta-feira,21:10:00,ES,101,325,GUARAPARI,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-20,55633551","-40,48060656",SPRF-ES,DEL03-ES,UOP01-DEL03-ES
2025-04-26,sábado,05:20:00,ES,101,"292,8",CARIACICA,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,"-20,32494571","-40,39555618",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-26,sábado,15:30:00,ES,101,"198,7",ARACRUZ,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-19,71708565","-40,34598335",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-04-26,sábado,18:40:00,ES,101,"416,2",ITAPEMIRIM,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-20,93814217","-41,08225219",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
2025-04-26,sábado,18:45:00,ES,101,"101,1",JAGUARE,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-18,981539","-39,996048",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-26,sábado,17:30:00,ES,393,"0,8",CACHOEIRO DE ITAPEMIRIM,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Reta,Sim,2,0,0,1,0,1,1,2,"-20,83808161","-41,16504586",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
2025-04-27,domingo,02:30:00,ES,101,255,SERRA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,2,0,0,0,2,2,"-20,118736","-40,311946",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-02-22,sábado,22:40:00,ES,101,"257,3",SERRA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Rotatória,Não,2,0,0,1,0,1,1,2,"-20,12832782","-40,29915935",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-27,domingo,18:45:00,ES,101,66,SAO MATEUS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-18,71696785","-39,87288086",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-04-28,segunda-feira,09:45:00,ES,101,"270,8",SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Sim,6,0,2,2,2,0,4,2,"-20,232365","-40,2745916",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-28,segunda-feira,08:55:00,ES,262,95,DOMINGOS MARTINS,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-20,364862","-41,062845",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
2025-04-28,segunda-feira,10:15:00,ES,101,"14,9",SERRA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-20,18372","-40,339705",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-29,terça-feira,09:40:00,ES,101,296,CARIACICA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Aclive;Curva;Viaduto,Sim,2,0,0,1,1,0,1,2,"-20,343261","-40,405925",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-29,terça-feira,17:10:00,ES,101,"285,1",CARIACICA,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta;Declive;Interseção de Vias,Sim,2,0,1,1,0,0,2,2,"-20,25205","-40,37313",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-04-30,quarta-feira,09:00:00,ES,101,"280,8",SERRA,Afundamento ou ondulação no pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta;Aclive,Não,1,0,0,1,0,0,1,1,"-20,22162017","-40,35751462",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-30,quarta-feira,16:15:00,ES,101,280,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-20,217756","-40,352636",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-30,quarta-feira,17:00:00,ES,101,"295,2",CARIACICA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-20,3341961","-40,4015379",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-05-01,quinta-feira,06:40:00,ES,101,"232,2",FUNDAO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,5,0,3,0,2,0,3,2,"-19,95487046","-40,41010004",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-04-03,quinta-feira,10:25:00,ES,101,"264,9",SERRA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-20,048847","-40,3866996",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-01,quinta-feira,14:40:00,ES,262,21,VIANA,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Não,6,0,6,0,0,0,6,2,"-20,375805","-40,512829",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-05-01,quinta-feira,14:50:00,ES,101,311,VILA VELHA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-20,4363702","-40,45934558",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-05-01,quinta-feira,21:30:00,ES,101,"375,5",ICONHA,Velocidade Incompatível,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-20,798474","-40,789394",SPRF-ES,DEL03-ES,UOP01-DEL03-ES
2025-05-02,sexta-feira,06:00:00,ES,101,"208,9",JOAO NEIVA,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,2,0,0,2,1,"-19,78140362","-40,37166595",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-02,sexta-feira,06:49:00,ES,101,270,SERRA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-20,228275","-40,271729",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-02,sexta-feira,07:50:00,ES,101,"264,8",SERRA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Curva,Sim,1,0,0,1,0,0,1,1,"-20,18065333","-40,26532167",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-02,sexta-feira,10:15:00,ES,262,"27,3",VIANA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-20,385803","-40,553105",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-05-02,sexta-feira,10:00:00,ES,101,"144,8",LINHARES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-19,35588602","-40,06381154",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-05-02,sexta-feira,16:55:00,ES,101,"266,3",SERRA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta;Interseção de Vias,Sim,2,0,2,0,0,0,2,1,"-20,19353927","-40,26839018",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-02,sexta-feira,18:40:00,ES,101,"396,8",RIO NOVO DO SUL,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,0,0,1,2,0,1,3,"-20,87225701","-40,94702888",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
2025-04-17,quinta-feira,18:20:00,ES,101,"66,5",SAO MATEUS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Reta,Sim,2,0,2,0,0,0,2,2,"-18,6489329","-39,8735795",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-05-03,sábado,10:35:00,ES,101,281,SERRA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,1,0,0,1,1,"-20,037632","-40,1965056",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-04,domingo,06:32:00,ES,101,32,CONCEICAO DA BARRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Interseção de Vias,Não,3,0,0,0,1,2,0,2,"-18,43832056","-39,93303191",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-05-04,domingo,14:17:00,ES,101,372,ICONHA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,5,0,1,2,2,0,3,2,"-20,77681231","-40,77913569",SPRF-ES,DEL03-ES,UOP01-DEL03-ES
2025-05-04,domingo,17:08:00,ES,101,"150,5",LINHARES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Sim,3,0,1,0,2,0,1,2,"-19,40716983","-40,06400434",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-05-04,domingo,17:40:00,ES,101,"275,5",SERRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Curva,Não,3,0,2,0,1,0,2,1,"-20,2095924","-40,2989186",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-04,domingo,18:47:00,ES,101,446,MIMOSO DO SUL,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-21,17301949","-41,29296049",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
2025-05-04,domingo,20:14:00,ES,101,"101,9",SOORETAMA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Ponte;Reta,Não,1,0,1,0,0,0,1,1,"-18,99648771","-40,0032915",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-05-04,domingo,22:10:00,ES,101,278,SERRA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,2,0,1,1,"-20,218008","-40,33775",SPRF-ES,DEL02-ES,UOP01-DEL02-ES
2025-05-05,segunda-feira,07:43:00,ES,101,"135,9",LINHARES,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-19,283145","-40,086991",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-05-05,segunda-feira,09:55:00,ES,101,"338,7",GUARAPARI,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-20,64378","-40,55548",SPRF-ES,DEL03-ES,UOP01-DEL03-ES
2025-05-05,segunda-feira,15:22:00,ES,262,"85,2",DOMINGOS MARTINS,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Curva,Não,3,1,0,2,0,0,2,2,"-20,39805","-40,986458",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
2025-05-05,segunda-feira,16:37:00,ES,101,165,LINHARES,Ausência de reação do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-19,51847859","-40,14333005",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
2025-05-05,segunda-feira,20:20:00,ES,101,"69,2",SAO MATEUS,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,"-18,736655","-39,860802",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
2025-05-05,segunda-feira,21:45:00,ES,262,162,IBATIBA,Transitar no Acostamento,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,0,1,0,2,0,1,2,"-20,23417389","-41,52780533",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
2025-03-14,sexta-feira,15:11:00,ES,262,35,DOMINGOS MARTINS,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Ignorado,Simples,Reta,Não,2,0,1,0,0,1,1,2,"-20,38141212","-40,61063716",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
2025-05-06,terça-feira,03:00:00,ES,262,148,IBATIBA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-20,2181871","-41,43147469",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
